country,field,year,num_patent_applications,complete
Argentina,Telecommunications,2017,0,True
Cuba,Transportation,2020,0,True
United Kingdom,Transportation,2023,37,False
Poland,Transportation,2024,0,False
Argentina,Transportation,2018,0,True
Serbia,Transportation,2017,1,True
European Patent Organization,Transportation,2024,0,False
Turkey,Transportation,2021,6,True
Ukraine,Transportation,2021,0,True
Spain,Transportation,2023,0,False
Russia,Agriculture,2018,0,True
Switzerland,Agriculture,2022,2,False
Azerbaijan,Agriculture,2018,0,True
European Patent Organization,Agriculture,2021,14,True
New Zealand,Agriculture,2020,0,True
India,Agriculture,2022,0,False
United States,Agriculture,2016,71,True
Romania,Agriculture,2021,0,True
Greece,Agriculture,2022,2,False
Philippines,Agriculture,2019,1,True
Denmark,Agriculture,2021,0,True
Malaysia,Agriculture,2021,1,True
China (mainland),All,2019,43924,True
Italy,All,2020,65,True
Singapore,All,2018,202,True
Singapore,All,2019,152,True
Singapore,All,2021,5,True
Jordan,All,2021,2,True
Colombia,All,2017,2,True
Israel,All,2018,20,True
China (mainland),Banking and Finance,2018,759,True
China (mainland),Banking and Finance,2020,1700,True
France,Banking and Finance,2022,5,False
San Marino,Banking and Finance,2020,0,True
Argentina,Banking and Finance,2017,0,True
Colombia,Banking and Finance,2022,0,False
New Zealand,Banking and Finance,2020,1,True
Slovenia,Banking and Finance,2018,0,True
Morocco,Banking and Finance,2017,0,True
Tunisia,Banking and Finance,2022,0,False
United States,Banking and Finance,2018,665,True
Canada,Business,2023,3,False
Japan,Business,2022,206,False
Jordan,Business,2017,1,True
Croatia,Business,2022,0,False
Denmark,Business,2017,0,True
Peru,Business,2020,3,True
Slovenia,Energy Management,2023,0,False
Australia,Energy Management,2018,14,True
France,Energy Management,2023,7,False
Switzerland,Energy Management,2022,0,False
Saudi Arabia,Energy Management,2022,0,False
Japan,Energy Management,2020,118,True
Japan,Industry and Manufacturing,2018,283,True
South Africa,Industry and Manufacturing,2016,0,True
Malaysia,Industry and Manufacturing,2022,0,False
South Korea,Industry and Manufacturing,2016,63,True
Romania,Industry and Manufacturing,2022,0,False
Slovenia,Industry and Manufacturing,2022,0,False
Mexico,Industry and Manufacturing,2022,3,False
Azerbaijan,Industry and Manufacturing,2018,0,True
Spain,Industry and Manufacturing,2023,2,False
Saudi Arabia,Industry and Manufacturing,2018,1,True
New Zealand,Industry and Manufacturing,2020,0,True
Morocco,Life Sciences,2018,2,True
Japan,Life Sciences,2016,222,True
Colombia,Life Sciences,2023,1,False
China (mainland),Life Sciences,2025,178,False
Luxembourg,Life Sciences,2025,0,False
Italy,Life Sciences,2023,8,False
Hungary,Life Sciences,2019,3,True
World Intellectual Property Organization (WIPO),Life Sciences,2017,9,True
Netherlands,Life Sciences,2020,4,True
United States,Life Sciences,2024,15,False
European Patent Organization,Life Sciences,2024,1,False
Israel,Personal Devices and Computing,2021,9,True
Morocco,Personal Devices and Computing,2022,2,False
Bulgaria,Personal Devices and Computing,2017,0,True
Tunisia,Personal Devices and Computing,2020,0,True
Colombia,Personal Devices and Computing,2024,0,False
Slovenia,Personal Devices and Computing,2022,0,False
Greece,Personal Devices and Computing,2022,7,False
International Bureau of WIPO,Personal Devices and Computing,2018,12,True
Switzerland,Personal Devices and Computing,2022,1,False
Belgium,Physical Sciences and Engineering,2017,0,True
World Intellectual Property Organization (WIPO),Physical Sciences and Engineering,2022,51,False
Switzerland,Physical Sciences and Engineering,2019,0,True
Canada,Physical Sciences and Engineering,2023,4,False
Denmark,Physical Sciences and Engineering,2016,1,True
Portugal,Physical Sciences and Engineering,2016,1,True
Germany,Physical Sciences and Engineering,2020,33,True
Israel,Physical Sciences and Engineering,2021,1,True
Israel,Physical Sciences and Engineering,2023,5,False
Croatia,Physical Sciences and Engineering,2023,0,False
Mexico,Security,2018,4,True
Colombia,Security,2022,0,False
Portugal,Security,2022,0,False
South Korea,Security,2023,278,False
Taiwan,Security,2017,2,True
Peru,Security,2017,0,True
Ukraine,Security,2023,0,False
Argentina,Security,2019,1,True
Austria,Security,2024,0,False
Switzerland,Telecommunications,2022,0,False
France,Telecommunications,2016,12,True
France,Telecommunications,2021,35,True
Malaysia,Transportation,2020,0,True
Poland,Transportation,2019,1,True
China (mainland),Transportation,2016,328,True
International Bureau of WIPO,Transportation,2017,3,True
Romania,Transportation,2020,0,True
Switzerland,Transportation,2017,0,True
Australia,Transportation,2016,18,True
Turkey,Agriculture,2023,3,False
Germany,Agriculture,2018,5,True
European Patent Organization,Agriculture,2017,9,True
Bulgaria,Agriculture,2023,0,False
Serbia,Agriculture,2022,0,False
Romania,Agriculture,2022,0,False
China (mainland),Agriculture,2020,749,True
Norway,Agriculture,2017,1,True
South Africa,Agriculture,2022,0,False
Ireland,All,2022,1,False
International Bureau of WIPO,All,2019,2,True
Brazil,All,2018,152,True
Denmark,All,2023,4,False
United States,All,2017,10022,True
Malaysia,All,2022,2,False
Sweden,Banking and Finance,2024,0,False
Canada,Banking and Finance,2024,1,False
Brazil,Banking and Finance,2017,3,True
Peru,Banking and Finance,2017,0,True
Austria,Banking and Finance,2023,0,False
France,Business,2016,1,True
France,Business,2017,9,True
Serbia,Business,2021,0,True
Philippines,Business,2018,1,True
Netherlands,Business,2022,6,False
Chile,Business,2018,0,True
Israel,Business,2024,0,False
New Zealand,Business,2018,1,True
New Zealand,Business,2021,1,True
Jordan,Business,2021,0,True
Luxembourg,Business,2023,17,False
Chile,Energy Management,2019,0,True
Chile,Energy Management,2022,0,False
Canada,Energy Management,2017,14,True
Greece,Energy Management,2016,0,True
Panama,Energy Management,2016,0,True
Philippines,Energy Management,2022,0,False
Norway,Energy Management,2019,1,True
Denmark,Energy Management,2018,1,True
Finland,Energy Management,2023,2,False
United States,Energy Management,2016,115,True
Saudi Arabia,Energy Management,2021,0,True
Lithuania,Industry and Manufacturing,2017,1,True
Switzerland,Industry and Manufacturing,2018,1,True
World Intellectual Property Organization (WIPO),Industry and Manufacturing,2022,46,False
World Intellectual Property Organization (WIPO),Industry and Manufacturing,2024,2,False
Norway,Industry and Manufacturing,2017,0,True
Bulgaria,Industry and Manufacturing,2020,0,True
Portugal,Industry and Manufacturing,2018,2,True
Australia,Industry and Manufacturing,2017,20,True
Finland,Life Sciences,2021,3,True
Mexico,Life Sciences,2020,43,True
International Bureau of WIPO,Life Sciences,2018,1,True
Norway,Life Sciences,2022,0,False
Netherlands,Personal Devices and Computing,2023,4,False
Luxembourg,Personal Devices and Computing,2025,0,False
Japan,Personal Devices and Computing,2020,1219,True
Japan,Personal Devices and Computing,2023,254,False
New Zealand,Personal Devices and Computing,2022,0,False
Taiwan,Personal Devices and Computing,2024,3,False
Ukraine,Personal Devices and Computing,2021,0,True
Mexico,Personal Devices and Computing,2019,35,True
Netherlands,Physical Sciences and Engineering,2017,0,True
Chile,Physical Sciences and Engineering,2021,0,True
United States,Physical Sciences and Engineering,2023,119,False
Philippines,Physical Sciences and Engineering,2017,0,True
Slovenia,Physical Sciences and Engineering,2022,0,False
Portugal,Physical Sciences and Engineering,2017,0,True
Finland,Physical Sciences and Engineering,2019,5,True
China (mainland),Security,2018,732,True
Saudi Arabia,Security,2022,0,False
Ireland,Security,2023,0,False
Norway,Security,2023,0,False
Malaysia,Security,2016,2,True
Chile,Security,2017,0,True
Chile,Security,2018,0,True
Switzerland,Security,2017,0,True
Saudi Arabia,Telecommunications,2022,0,False
European Patent Organization,Telecommunications,2023,203,False
Finland,Telecommunications,2016,2,True
Germany,Telecommunications,2022,132,False
Peru,Telecommunications,2020,4,True
Greece,Telecommunications,2020,1,True
Greece,Telecommunications,2022,1,False
Serbia,Telecommunications,2021,0,True
France,Transportation,2021,55,True
Netherlands,Transportation,2021,2,True
Luxembourg,Agriculture,2021,1,True
Luxembourg,Agriculture,2024,0,False
Spain,Agriculture,2017,5,True
United States,Agriculture,2022,93,False
Cuba,Agriculture,2020,0,True
World Intellectual Property Organization (WIPO),Agriculture,2019,7,True
Israel,Agriculture,2018,2,True
Austria,Agriculture,2020,0,True
Brazil,Agriculture,2018,22,True
China (mainland),Agriculture,2024,2703,False
Belgium,Agriculture,2023,0,False
South Africa,All,2018,7,True
Argentina,All,2023,8,False
Greece,All,2021,8,True
Philippines,All,2019,21,True
Malaysia,All,2016,11,True
France,Banking and Finance,2020,8,True
Lithuania,Banking and Finance,2020,0,True
Finland,Banking and Finance,2019,0,True
Romania,Banking and Finance,2022,0,False
Indonesia,Banking and Finance,2016,2,True
Mexico,Banking and Finance,2021,4,True
International Bureau of WIPO,Banking and Finance,2019,0,True
Serbia,Banking and Finance,2020,0,True
Czechia,Banking and Finance,2020,0,True
Israel,Banking and Finance,2017,1,True
Switzerland,Banking and Finance,2020,1,True
India,Business,2017,61,True
Netherlands,Business,2017,0,True
Morocco,Business,2019,2,True
Australia,Business,2016,61,True
Australia,Business,2019,99,True
Czechia,Business,2019,0,True
World Intellectual Property Organization (WIPO),Business,2016,2,True
Taiwan,Energy Management,2018,9,True
Malaysia,Energy Management,2022,1,False
Germany,Energy Management,2022,91,False
Iran,Energy Management,2018,0,True
Romania,Energy Management,2020,0,True
Austria,Energy Management,2023,1,False
Canada,Industry and Manufacturing,2020,62,True
China (mainland),Industry and Manufacturing,2023,10332,False
Poland,Industry and Manufacturing,2022,2,False
Japan,Industry and Manufacturing,2023,75,False
Iran,Industry and Manufacturing,2018,0,True
Slovenia,Industry and Manufacturing,2023,0,False
Mexico,Industry and Manufacturing,2021,20,True
Germany,Industry and Manufacturing,2024,4,False
India,Industry and Manufacturing,2016,3,True
India,Industry and Manufacturing,2022,0,False
Argentina,Industry and Manufacturing,2017,0,True
Serbia,Life Sciences,2023,0,False
Sri Lanka,Life Sciences,2016,1,True
China (mainland),Life Sciences,2020,4501,True
Singapore,Life Sciences,2018,64,True
Italy,Life Sciences,2017,10,True
Italy,Life Sciences,2020,21,True
Lithuania,Life Sciences,2022,0,False
Brazil,Life Sciences,2017,25,True
Poland,Life Sciences,2023,5,False
World Intellectual Property Organization (WIPO),Personal Devices and Computing,2023,503,False
Israel,Personal Devices and Computing,2020,12,True
Lithuania,Personal Devices and Computing,2018,3,True
Morocco,Personal Devices and Computing,2018,1,True
Japan,Personal Devices and Computing,2022,707,False
Slovakia,Personal Devices and Computing,2023,0,False
New Zealand,Personal Devices and Computing,2016,0,True
South Korea,Personal Devices and Computing,2016,463,True
Philippines,Personal Devices and Computing,2019,7,True
Malaysia,Personal Devices and Computing,2016,4,True
United Kingdom,Personal Devices and Computing,2019,202,True
Germany,Personal Devices and Computing,2017,128,True
Germany,Personal Devices and Computing,2019,296,True
Mexico,Physical Sciences and Engineering,2020,12,True
World Intellectual Property Organization (WIPO),Physical Sciences and Engineering,2016,0,True
Morocco,Physical Sciences and Engineering,2017,0,True
China (mainland),Physical Sciences and Engineering,2020,1714,True
Bulgaria,Physical Sciences and Engineering,2023,0,False
Malaysia,Physical Sciences and Engineering,2017,3,True
Turkey,Physical Sciences and Engineering,2021,1,True
China (mainland),Security,2016,183,True
Belgium,Security,2017,0,True
Bulgaria,Security,2023,1,False
Moldova,Security,2021,0,True
Croatia,Security,2019,0,True
Croatia,Security,2022,0,False
Sri Lanka,Security,2016,0,True
Czechia,Telecommunications,2020,1,True
South Korea,Telecommunications,2020,1580,True
New Zealand,Telecommunications,2016,0,True
Ukraine,Telecommunications,2023,0,False
Poland,Telecommunications,2018,6,True
European Patent Organization,Telecommunications,2016,27,True
Japan,Telecommunications,2024,0,False
International Bureau of WIPO,Telecommunications,2017,4,True
Spain,Telecommunications,2017,15,True
Canada,Telecommunications,2016,62,True
Turkey,Telecommunications,2018,2,True
Mexico,Telecommunications,2021,32,True
United Kingdom,Transportation,2024,22,False
Lithuania,Transportation,2017,0,True
Lithuania,Transportation,2020,0,True
New Zealand,Transportation,2018,0,True
Slovenia,Transportation,2019,0,True
Spain,Transportation,2018,20,True
Romania,Transportation,2018,0,True
Russia,Transportation,2020,13,True
Denmark,Transportation,2018,7,True
Latvia,Transportation,2020,0,True
Turkey,Agriculture,2021,5,True
Russia,Agriculture,2020,4,True
Germany,Agriculture,2020,10,True
Croatia,Agriculture,2020,0,True
New Zealand,Agriculture,2019,1,True
Serbia,Agriculture,2019,0,True
Poland,Agriculture,2023,0,False
Italy,Agriculture,2017,2,True
Austria,Agriculture,2017,0,True
Brazil,Agriculture,2022,7,False
Finland,Agriculture,2021,0,True
China (mainland),Agriculture,2021,1016,True
Denmark,Agriculture,2022,0,False
Hungary,All,2022,12,False
Serbia,All,2024,4,False
Romania,All,2017,5,True
Romania,All,2020,9,True
Italy,All,2019,61,True
Luxembourg,All,2021,38,True
Brazil,All,2016,80,True
Australia,All,2018,476,True
Netherlands,Banking and Finance,2017,0,True
Finland,Banking and Finance,2016,0,True
Brazil,Banking and Finance,2016,2,True
Turkey,Banking and Finance,2022,7,False
Portugal,Banking and Finance,2023,0,False
South Korea,Banking and Finance,2017,66,True
Peru,Banking and Finance,2019,0,True
Croatia,Banking and Finance,2018,0,True
Poland,Business,2021,2,True
France,Business,2022,15,False
Taiwan,Business,2016,11,True
Philippines,Business,2017,1,True
Italy,Business,2019,2,True
Netherlands,Business,2020,2,True
Luxembourg,Business,2019,1,True
Morocco,Business,2020,1,True
Germany,Business,2016,24,True
