country,field,year,num_articles,complete
Jordan,Robotics,2020,33,True
Cuba,Robotics,2025,1,False
Saint Kitts and Nevis,Robotics,2024,3,True
Switzerland,Robotics,2018,510,True
Kazakhstan,Robotics,2022,65,True
Montenegro,Robotics,2018,6,True
Austria,Robotics,2020,265,True
Peru,Robotics,2024,97,True
Ghana,Robotics,2019,5,True
Japan,Robotics,2016,2964,True
Africa,Robotics,2021,652,True
Kenya,Robotics,2023,17,True
Congo,Robotics,2017,1,True
Czechia,Robotics,2025,81,False
Sudan,Robotics,2025,9,False
Luxembourg,Robotics,2025,26,False
Sweden,Robotics,2022,462,True
North Korea,Robotics,2024,2,True
Grenada,Robotics,2021,2,True
Cameroon,Robotics,2017,5,True
Spain,Robotics,2023,968,True
Russia,Robotics,2018,728,True
Russia,Robotics,2025,276,False
Monaco,Robotics,2022,1,True
Norway,Robotics,2018,179,True
Slovakia,Robotics,2021,111,True
Laos,Robotics,2020,1,True
Malaysia,Robotics,2025,225,False
Morocco,Robotics,2022,71,True
Oceania,AI Safety,2017,93,True
Slovenia,AI Safety,2017,2,True
Slovenia,AI Safety,2025,8,False
Germany,AI Safety,2025,433,False
Australia,AI Safety,2024,349,True
Hungary,AI Safety,2024,21,True
Bahrain,AI Safety,2020,2,True
Africa,AI Safety,2016,15,True
Tunisia,AI Safety,2021,6,True
Peru,AI Safety,2025,2,False
Czechia,AI Safety,2022,18,True
Estonia,AI Safety,2023,13,True
Luxembourg,AI Safety,2021,8,True
Mexico,AI Safety,2018,7,True
Canada,AI Safety,2025,285,False
India,AI Safety,2017,37,True
Bulgaria,All,2018,224,True
Cambodia,All,2016,6,True
Japan,All,2016,6736,True
North Macedonia,All,2023,116,True
North Macedonia,All,2025,71,False
Brunei Darussalam,All,2023,126,True
Five Eyes,All,2024,76959,True
Haiti,All,2025,2,False
Romania,All,2022,1222,True
Russia,All,2020,4353,True
Argentina,All,2016,216,True
Mali,All,2024,4,True
New Zealand,All,2016,484,True
New Zealand,All,2024,910,True
Cyprus,All,2016,139,True
Kyrgyzstan,All,2016,1,True
United Arab Emirates,All,2020,1020,True
Swaziland,All,2025,2,False
Liechtenstein,All,2018,10,True
Liechtenstein,All,2025,5,False
Asia,All,2024,229544,True
Bangladesh,All,2019,1113,True
Nicaragua,All,2023,1,True
Greece,All,2020,1463,True
Greece,All,2025,1390,False
Jordan,All,2016,201,True
Peru,All,2019,217,True
United Kingdom,All,2019,10884,True
United Kingdom,All,2020,12932,True
El Salvador,All,2016,2,True
El Salvador,All,2019,4,True
El Salvador,All,2024,20,True
Tonga,All,2020,1,True
Ghana,All,2024,274,True
Sri Lanka,All,2017,179,True
Azerbaijan,All,2017,25,True
Mauritius,All,2018,21,True
India,All,2021,29070,True
Vietnam,All,2019,1064,True
Vietnam,All,2022,1732,True
Australia,All,2023,7754,True
South and Central America,All,2016,3142,True
Dominican Republic,Computer Vision,2018,1,True
Slovakia,Computer Vision,2024,91,True
Malawi,Computer Vision,2025,1,False
Belgium,Computer Vision,2019,303,True
Belgium,Computer Vision,2025,239,False
Israel,Computer Vision,2017,191,True
Belarus,Computer Vision,2024,41,True
Liechtenstein,Computer Vision,2019,1,True
Oceania,Computer Vision,2019,1671,True
Oceania,Computer Vision,2021,2222,True
Oceania,Computer Vision,2024,2334,True
Bosnia and Herzegovina,Computer Vision,2019,28,True
North Macedonia,Computer Vision,2016,4,True
North Macedonia,Computer Vision,2017,17,True
New Zealand,Computer Vision,2021,202,True
Mauritania,Computer Vision,2021,1,True
Australia,Computer Vision,2020,1811,True
Europe,Computer Vision,2020,15567,True
Iraq,Computer Vision,2020,500,True
North Korea,Computer Vision,2017,1,True
Mongolia,Computer Vision,2016,2,True
Cuba,Computer Vision,2024,15,True
China (mainland),Computer Vision,2022,34950,True
Switzerland,Computer Vision,2025,477,False
Sudan,Computer Vision,2018,25,True
Sudan,Computer Vision,2025,12,False
Algeria,Computer Vision,2017,178,True
Tanzania,Computer Vision,2021,19,True
Sweden,Computer Vision,2024,495,True
Latvia,Computer Vision,2023,26,True
Germany,Computer Vision,2025,1638,False
Syria,Computer Vision,2023,15,True
Zambia,Computer Vision,2017,2,True
Morocco,Computer Vision,2017,207,True
Kosovo,Computer Vision,2021,5,True
Kuwait,Computer Vision,2025,35,False
Yemen,Computer Vision,2019,25,True
ASEAN,Computer Vision,2022,5005,True
ASEAN,Computer Vision,2025,2674,False
France,Computer Vision,2019,1879,True
South and Central America,Computer Vision,2021,1609,True
Norway,Large language models,2019,8,True
Japan,Large language models,2024,946,True
Netherlands,Large language models,2016,12,True
Asia,Large language models,2018,1119,True
India,Large language models,2025,881,False
Turkey,Large language models,2022,84,True
Spain,Large language models,2017,14,True
Czechia,Large language models,2016,6,True
Finland,Large language models,2020,48,True
United Kingdom,Large language models,2017,107,True
United Kingdom,Large language models,2020,586,True
Malaysia,Large language models,2025,110,False
Iraq,Large language models,2022,10,True
Tunisia,Large language models,2025,25,False
Greece,Large language models,2017,3,True
Ireland,Large language models,2019,25,True
Peru,Large language models,2022,3,True
EU,Large language models,2020,1237,True
France,Large language models,2016,30,True
France,Large language models,2024,540,True
Pakistan,Large language models,2024,160,True
Italy,Large language models,2025,447,False
Mexico,Large language models,2016,1,True
Mexico,Large language models,2019,2,True
Saint Lucia,Large language models,2025,7,False
Brazil,Large language models,2021,69,True
United Arab Emirates,Large language models,2019,9,True
Latvia,Natural Language Processing,2017,9,True
Africa,Natural Language Processing,2021,674,True
Mexico,Natural Language Processing,2017,82,True
Swaziland,Natural Language Processing,2017,1,True
Kyrgyzstan,Natural Language Processing,2019,2,True
Kyrgyzstan,Natural Language Processing,2022,4,True
Kyrgyzstan,Natural Language Processing,2024,2,True
Cyprus,Natural Language Processing,2020,19,True
Barbados,Natural Language Processing,2024,2,True
Portugal,Natural Language Processing,2016,128,True
Nepal,Natural Language Processing,2017,5,True
Mauritius,Natural Language Processing,2025,3,False
Brunei Darussalam,Natural Language Processing,2016,1,True
China (mainland),Natural Language Processing,2016,1681,True
Algeria,Natural Language Processing,2023,77,True
Ethiopia,Natural Language Processing,2020,29,True
Philippines,Natural Language Processing,2021,49,True
Sudan,Natural Language Processing,2021,13,True
United Kingdom,Natural Language Processing,2017,1037,True
Azerbaijan,Natural Language Processing,2019,10,True
Cyprus,Robotics,2022,46,True
Zimbabwe,Robotics,2018,5,True
Honduras,Robotics,2023,24,True
Congo,Robotics,2021,3,True
Iraq,Robotics,2024,184,True
Ethiopia,Robotics,2018,4,True
Oman,Robotics,2022,18,True
Switzerland,Robotics,2019,473,True
North Macedonia,Robotics,2022,7,True
Brazil,Robotics,2018,522,True
Austria,Robotics,2024,321,True
Nicaragua,Robotics,2020,2,True
NATO,Robotics,2025,11694,False
Vietnam,Robotics,2020,228,True
Serbia,Robotics,2025,32,False
Kenya,Robotics,2017,4,True
Poland,Robotics,2016,393,True
Czechia,Robotics,2024,152,True
United Kingdom,Robotics,2019,1823,True
Nigeria,Robotics,2020,54,True
Senegal,Robotics,2023,3,True
Sweden,Robotics,2024,446,True
Cameroon,Robotics,2024,2,True
Spain,Robotics,2018,741,True
Armenia,Robotics,2019,2,True
Bosnia and Herzegovina,Robotics,2024,9,True
Malaysia,Robotics,2018,317,True
South Korea,AI Safety,2016,20,True
Oman,AI Safety,2025,7,False
Switzerland,AI Safety,2019,85,True
Latvia,AI Safety,2024,2,True
Italy,AI Safety,2022,195,True
Egypt,AI Safety,2019,4,True
Cyprus,AI Safety,2024,12,True
Barbados,AI Safety,2022,1,True
Denmark,AI Safety,2018,16,True
Israel,AI Safety,2022,65,True
Turkey,AI Safety,2021,28,True
Lebanon,AI Safety,2019,3,True
United Kingdom,AI Safety,2020,471,True
New Zealand,AI Safety,2019,8,True
Zimbabwe,AI Safety,2023,1,True
Zimbabwe,AI Safety,2024,1,True
Taiwan,AI Safety,2020,26,True
Taiwan,AI Safety,2022,26,True
Ireland,AI Safety,2023,69,True
Papua New Guinea,All,2017,1,True
Uganda,All,2021,43,True
Togo,All,2023,7,True
Cameroon,All,2017,23,True
Five Eyes,All,2018,46873,True
Denmark,All,2016,699,True
Thailand,All,2022,1351,True
Finland,All,2020,1284,True
Philippines,All,2017,185,True
Philippines,All,2021,533,True
Russia,All,2018,2869,True
Russia,All,2022,3659,True
Brazil,All,2018,2918,True
New Zealand,All,2022,781,True
Angola,All,2023,28,True
Hungary,All,2023,864,True
Armenia,All,2020,33,True
Kyrgyzstan,All,2023,21,True
Guatemala,All,2020,12,True
Bangladesh,All,2025,1720,False
Libya,All,2017,22,True
Peru,All,2022,369,True
Mauritania,All,2025,1,False
Croatia,All,2019,276,True
Rwanda,All,2017,3,True
Laos,All,2020,3,True
Kazakhstan,All,2021,336,True
Nepal,All,2025,89,False
Niger,All,2016,1,True
India,All,2017,11552,True
Tajikistan,All,2023,5,True
Egypt,All,2021,1952,True
Haiti,Computer Vision,2023,1,True
Oceania,Computer Vision,2018,1407,True
Finland,Computer Vision,2024,310,True
Mexico,Computer Vision,2023,339,True
North Macedonia,Computer Vision,2022,14,True
Australia,Computer Vision,2022,1887,True
Colombia,Computer Vision,2025,92,False
Europe,Computer Vision,2025,10271,False
Lithuania,Computer Vision,2025,47,False
Venezuela,Computer Vision,2016,5,True
Iraq,Computer Vision,2018,229,True
NATO,Computer Vision,2023,28654,True
South Africa,Computer Vision,2016,88,True
Rwanda,Computer Vision,2020,10,True
Saudi Arabia,Computer Vision,2019,450,True
Bulgaria,Computer Vision,2024,114,True
Maldives,Computer Vision,2022,3,True
India,Computer Vision,2021,11335,True
Austria,Computer Vision,2016,249,True
Luxembourg,Computer Vision,2025,20,False
Chile,Computer Vision,2019,68,True
Romania,Computer Vision,2016,219,True
Jordan,Computer Vision,2024,252,True
Kazakhstan,Computer Vision,2016,22,True
Senegal,Computer Vision,2017,3,True
Senegal,Computer Vision,2021,9,True
Germany,Computer Vision,2017,1615,True
Portugal,Computer Vision,2019,336,True
Morocco,Computer Vision,2025,144,False
United States,Computer Vision,2018,7658,True
ASEAN,Computer Vision,2026,1,False
Kyrgyzstan,Computer Vision,2016,1,True
United Arab Emirates,Computer Vision,2018,158,True
United Arab Emirates,Computer Vision,2025,340,False
Barbados,Computer Vision,2023,2,True
Argentina,Computer Vision,2016,40,True
Norway,Large language models,2020,18,True
Switzerland,Large language models,2020,145,True
Uzbekistan,Large language models,2025,16,False
North America and the Caribbean,Large language models,2021,4196,True
Kazakhstan,Large language models,2022,9,True
Australia,Large language models,2025,636,False
Luxembourg,Large language models,2019,3,True
Spain,Large language models,2023,246,True
Global Partnership on Artificial Intelligence,Large language models,2025,9620,False
Malaysia,Large language models,2017,1,True
South Korea,Large language models,2018,58,True
United States,Large language models,2019,1757,True
Vietnam,Large language models,2017,3,True
Ireland,Large language models,2022,70,True
North Korea,Large language models,2022,1,True
Denmark,Large language models,2018,20,True
Denmark,Large language models,2023,147,True
NATO,Large language models,2023,9454,True
Ukraine,Large language models,2018,2,True
Iceland,Large language models,2021,1,True
Sweden,Large language models,2024,140,True
Thailand,Large language models,2019,8,True
Taiwan,Large language models,2025,242,False
Hungary,Large language models,2024,37,True
Uzbekistan,Natural Language Processing,2019,13,True
Denmark,Natural Language Processing,2025,90,False
Turkey,Natural Language Processing,2019,210,True
Pakistan,Natural Language Processing,2019,137,True
Côte d'Ivoire,Natural Language Processing,2018,1,True
Fiji,Natural Language Processing,2023,2,True
Japan,Natural Language Processing,2018,731,True
New Zealand,Natural Language Processing,2019,53,True
Canada,Natural Language Processing,2023,895,True
Ukraine,Natural Language Processing,2020,115,True
Sierra Leone,Natural Language Processing,2025,1,False
South and Central America,Natural Language Processing,2024,378,True
EU,Natural Language Processing,2021,5516,True
Israel,Natural Language Processing,2025,97,False
Slovakia,Natural Language Processing,2020,40,True
Serbia,Natural Language Processing,2023,44,True
Lebanon,Natural Language Processing,2023,42,True
Iceland,Natural Language Processing,2016,4,True
Czechia,Natural Language Processing,2023,176,True
Taiwan,Natural Language Processing,2022,266,True
Benin,Natural Language Processing,2022,1,True
Syria,Natural Language Processing,2020,5,True
NATO,Natural Language Processing,2017,7463,True
Myanmar,Natural Language Processing,2024,19,True
Liechtenstein,Natural Language Processing,2018,2,True
Costa Rica,Natural Language Processing,2017,7,True
Saudi Arabia,Natural Language Processing,2021,328,True
Vietnam,Natural Language Processing,2024,143,True
Armenia,Natural Language Processing,2017,6,True
South Korea,Natural Language Processing,2020,400,True
South Korea,Natural Language Processing,2022,512,True
Ethiopia,Robotics,2022,22,True
Oman,Robotics,2016,5,True
Rwanda,Robotics,2020,1,True
Uruguay,Robotics,2022,14,True
Fiji,Robotics,2016,4,True
Lithuania,Robotics,2022,27,True
Belarus,Robotics,2018,6,True
North Macedonia,Robotics,2021,7,True
Brazil,Robotics,2019,665,True
Moldova,Robotics,2020,1,True
Moldova,Robotics,2024,1,True
Quad,Robotics,2016,9663,True
Hungary,Robotics,2019,117,True
Croatia,Robotics,2019,59,True
United Kingdom,Robotics,2021,2061,True
Costa Rica,Robotics,2017,4,True
Myanmar,Robotics,2022,5,True
Kosovo,Robotics,2025,3,False
Dominican Republic,Robotics,2018,1,True
Russia,Robotics,2021,1150,True
Monaco,Robotics,2021,1,True
Armenia,Robotics,2018,1,True
Mexico,Robotics,2025,169,False
Asia,Robotics,2016,11992,True
Morocco,Robotics,2021,47,True
Morocco,Robotics,2024,81,True
Tajikistan,Robotics,2025,1,False
Estonia,Robotics,2023,45,True
Latvia,AI Safety,2025,1,False
Belgium,AI Safety,2022,57,True
Maldives,AI Safety,2025,2,False
Turkey,AI Safety,2018,11,True
Russia,AI Safety,2016,7,True
Lebanon,AI Safety,2017,1,True
Chile,AI Safety,2016,5,True
Mexico,AI Safety,2025,16,False
Romania,AI Safety,2016,4,True
Colombia,AI Safety,2019,4,True
Sri Lanka,AI Safety,2021,3,True
Bangladesh,AI Safety,2020,10,True
Bangladesh,AI Safety,2022,10,True
South and Central America,AI Safety,2023,98,True
Papua New Guinea,All,2019,9,True
Bulgaria,All,2022,351,True
Ecuador,All,2024,453,True
Albania,All,2022,37,True
Cambodia,All,2021,18,True
Belarus,All,2016,76,True
Cameroon,All,2021,57,True
Maldives,All,2020,4,True
Five Eyes,All,2017,38175,True
Haiti,All,2020,1,True
Portugal,All,2017,1158,True
Portugal,All,2023,1996,True
Gabon,All,2019,2,True
Afghanistan,All,2025,75,False
Jamaica,All,2017,7,True
Ukraine,All,2016,423,True
Bolivia,All,2023,16,True
Malaysia,All,2025,2213,False
Venezuela,All,2021,50,True
Zambia,All,2021,16,True
Malta,All,2018,61,True
Benin,All,2017,7,True
Panama,All,2017,13,True
Asia,All,2022,165929,True
Slovakia,All,2025,238,False
Grenada,All,2024,11,True
Taiwan,All,2020,3050,True
Tonga,All,2024,2,True
Spain,All,2017,3479,True
Indonesia,All,2017,1800,True
Indonesia,All,2018,2631,True
Saudi Arabia,All,2023,5198,True
Dominica,All,2023,2,True
Georgia,All,2021,41,True
Cuba,All,2016,81,True
Senegal,All,2021,39,True
Slovakia,Computer Vision,2016,62,True
Belgium,Computer Vision,2018,287,True
Panama,Computer Vision,2016,1,True
Pakistan,Computer Vision,2024,1046,True
Ghana,Computer Vision,2019,28,True
Kenya,Computer Vision,2018,6,True
El Salvador,Computer Vision,2025,1,False
Honduras,Computer Vision,2021,3,True
Europe,Computer Vision,2024,17950,True
